Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reactant_1_Name_SMILES,Reactant_1_Short_Hand_SMILES,Reactant_2_Name_SMILES,Catalyst_1_Short_Hand_SMILES,Ligand_Short_Hand_SMILES,Reagent_1_Short_Hand_SMILES,Solvent_1_Short_Hand_SMILES,Reactant_1_SMILES
2294,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,0,2.5,MeOH,47.4041199501663,1167435.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,0,CO,Ic1ccc2ncccc2c1
2295,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,0,2.5,MeOH,66.1405625629358,164851.875,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,0,CO,Ic1ccc2ncccc2c1
2296,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,0,2.5,MeOH,72.1646607047369,1744113.375,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,0,CO,Ic1ccc2ncccc2c1
2297,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,0,2.5,MeOH,64.7277810747058,182430.71875,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,0,CO,Ic1ccc2ncccc2c1
2298,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,0,2.5,MeOH,55.705023218713,1418733.125,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,0,CO,Ic1ccc2ncccc2c1
2299,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,0,2.5,MeOH,63.7472036760534,164912.484375,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,0,CO,Ic1ccc2ncccc2c1
2300,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,0,2.5,MeOH,39.6867087040593,827227.625,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,0,CO,Ic1ccc2ncccc2c1
2301,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,0,2.5,MeOH,66.051033651894,89600.625,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,0,CO,Ic1ccc2ncccc2c1
2302,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,0,2.5,MeOH,41.8990494734965,662419.5625,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,0,CO,Ic1ccc2ncccc2c1
2303,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,0,2.5,MeOH,39.8871882027571,74028.375,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,0,CO,Ic1ccc2ncccc2c1
2304,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,0,2.5,MeOH,25.826927068334,7975930.5,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,0,0,CO,Ic1ccc2ncccc2c1
2305,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,MeCN,54.0920535044988,129360.203125,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2306,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaOH,2.5,MeCN,89.8939852422203,11961260.0,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2307,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,MeCN,88.2290064473181,529779.1875,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2308,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,MeCN,71.7396021770258,2190283.5,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2309,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,MeCN,75.7408794329119,371672.78125,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2310,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,MeCN,87.8882029016042,2456511.25,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2311,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,MeCN,85.6360096869866,456255.09375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2312,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,MeCN,71.3519512090794,1482862.0,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2313,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,MeCN,73.2138647871774,172014.265625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2314,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,MeCN,67.2579971703993,1952936.5,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2315,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,MeCN,38.0447344769527,51491.1484375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2316,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,NaOH,2.5,MeCN,28.996397625965,724088.375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,0,[OH-].[Na+],CC#N,Brc1ccc2ncccc2c1
2317,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,MeCN,60.9948873781767,67154.8046875,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2318,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,MeCN,68.2273517216589,1363887.375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2319,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,MeCN,66.8927498701853,140697.5625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2320,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,MeCN,70.1439846392079,1486608.375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2321,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,MeCN,59.0381854005292,85574.5390625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2322,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,MeCN,56.6810707673839,555009.3125,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2323,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,MeCN,73.4970292338345,156220.515625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2324,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,MeCN,70.9111633526801,808672.625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2325,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,MeCN,60.4739468127168,48518.17578125,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2326,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,MeCN,51.1416160070433,485246.875,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2327,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,MeCN,0.0,20989.24609375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2328,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,NaHCO3,2.5,MeCN,10.0159789922027,152445.921875,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,0,[Na+].OC([O-])=O,CC#N,Brc1ccc2ncccc2c1
2329,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,MeCN,0.0,13171.046875,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2330,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,MeCN,53.5099354598604,611910.4375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2331,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,MeCN,68.3271978265171,104710.5546875,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2332,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,MeCN,72.8671714484684,1345591.5,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2333,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,MeCN,70.1337798276558,101428.34375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2334,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,MeCN,57.4957816064175,1761918.625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2335,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,MeCN,73.4038335755176,232651.640625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2336,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,MeCN,60.5464480192687,979672.625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2337,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,MeCN,58.38739897076,164029.15625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2338,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,MeCN,36.7366437501859,457594.375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2339,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,MeCN,0.0,17335.412109375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2340,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,CsF,2.5,MeCN,9.87284646581632,253875.140625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,0,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,Brc1ccc2ncccc2c1
2341,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,MeCN,38.5609154498418,81630.2734375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,Brc1ccc2ncccc2c1
2342,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,MeCN,59.5864310522226,843465.375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,Brc1ccc2ncccc2c1
2343,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,MeCN,61.853738797466,146977.0625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,Brc1ccc2ncccc2c1
2344,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,MeCN,40.1090783351513,783440.0625,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,Brc1ccc2ncccc2c1
2345,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,MeCN,35.1721275964495,91084.84375,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,Brc1ccc2ncccc2c1
2346,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,MeCN,48.020061762583,1180924.25,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,Brc1ccc2ncccc2c1
2347,6-Bromoquinoline,6-Br-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,MeCN,53.7776320429293,168309.453125,Brc1ccc2ncccc2c1,Brc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,Brc1ccc2ncccc2c1
