Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reactant_1_Name_SMILES,Reactant_1_Short_Hand_SMILES,Reactant_2_Name_SMILES,Catalyst_1_Short_Hand_SMILES,Ligand_Short_Hand_SMILES,Reagent_1_Short_Hand_SMILES,Solvent_1_Short_Hand_SMILES,Reactant_1_SMILES
2973,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,0,2.5,DMF,8.47463424340721,321772.40625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,,CN(C)C=O,Clc1ccc2ncccc2c1
2974,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,0,2.5,DMF,24.3001073896368,1486146.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,,CN(C)C=O,Clc1ccc2ncccc2c1
2975,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,0,2.5,DMF,8.47972125605049,269584.5,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,,CN(C)C=O,Clc1ccc2ncccc2c1
2976,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,0,2.5,DMF,13.9691696310488,1656299.125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,,,CN(C)C=O,Clc1ccc2ncccc2c1
2977,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,MeOH,20.1859356078399,1052530.125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2978,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaOH,2.5,MeOH,12.8456037208057,1632534.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2979,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,MeOH,8.81983656269208,345169.1875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2980,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,MeOH,21.0690533833327,5034598.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2981,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,MeOH,7.45025125131147,340494.375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2982,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,MeOH,42.9834041719186,6126892.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2983,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,MeOH,63.0567027454006,2544584.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2984,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,MeOH,13.9406202290719,2170169.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2985,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,MeOH,58.9724928690913,2117914.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2986,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,MeOH,15.368952366778,1587732.625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2987,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,MeOH,1.14247002564213,220931.890625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2988,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,NaOH,2.5,MeOH,17.7386177835443,3581264.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
2989,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,MeOH,21.1987745133346,814233.4375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2990,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,MeOH,11.9074170090498,1080769.375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2991,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,MeOH,12.2049802793206,413617.875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2992,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,MeOH,30.4880748110243,4414495.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2993,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,MeOH,7.67297495504328,222421.046875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2994,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,MeOH,16.2716325438169,1280394.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2995,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,MeOH,35.9372787401744,356986.21875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2996,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,MeOH,13.1594440400603,1554135.125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2997,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,MeOH,34.1638218789543,582198.5,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2998,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,MeOH,15.4328565948889,1154916.375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
2999,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,MeOH,5.37815028599075,179292.328125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
3000,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,NaHCO3,2.5,MeOH,15.7474954937413,1590995.5,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
3001,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,MeOH,23.3940211864483,427678.375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3002,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,MeOH,11.677342260852,610211.375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3003,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,MeOH,9.80432992048675,246043.296875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3004,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,MeOH,18.0669504205091,2151265.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3005,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,MeOH,8.14930684110489,167788.8125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3006,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,MeOH,21.7651827171444,1723807.375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3007,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,MeOH,14.3812080003946,405658.9375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3008,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,MeOH,16.9109138824936,1085139.5,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3009,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,MeOH,16.1847436904213,477881.90625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3010,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,MeOH,12.6909228440322,394364.6875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3011,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,MeOH,3.85756078294583,147024.640625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3012,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,CsF,2.5,MeOH,12.0843230526967,885817.8125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
3013,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,MeOH,15.69481779376,681204.5,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3014,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,MeOH,12.0430502679999,928665.75,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3015,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,MeOH,10.0937420858264,319803.875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3016,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,MeOH,19.3495645498422,2106624.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3017,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,MeOH,5.87430749692781,243659.546875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3018,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,MeOH,15.4224792783607,946277.125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3019,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,MeOH,60.4457773137239,1818540.375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3020,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,MeOH,14.4413966784056,1178410.375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3021,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,MeOH,51.7529372406415,2005372.875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3022,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,MeOH,16.1295131125156,1226730.5,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3023,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,MeOH,7.55598166835026,300869.28125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
3024,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,K3PO4,2.5,MeOH,14.4106811209717,1554043.375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
